hotel_id,hotel_name,combined,hotel_site_id
SJUDO,"Dorado Beach, a Ritz-Carlton Reserve","sjudo-dorado-beach,-a-ritz-carlton-reserve",Marriott-SJUDO
SJUDB,"Residences at Dorado Beach, a Ritz-Carlton Reserve","sjudb-residences-at-dorado-beach,-a-ritz-carlton-reserve",Marriott-SJUDB
SJUIV,Courtyard Isla Verde Beach Resort,sjuiv-courtyard-isla-verde-beach-resort,Marriott-SJUIV
PSEAL,Aloft Ponce Hotel & Casino,pseal-aloft-ponce-hotel-&-casino,Marriott-PSEAL
SJUXR,"The St. Regis Bahia Beach Resort, Puerto Rico","sjuxr-the-st.-regis-bahia-beach-resort,-puerto-rico",Marriott-SJUXR
SJUAC,AC Hotel San Juan Condado,sjuac-ac-hotel-san-juan-condado,Marriott-SJUAC
SJUMR,Courtyard San Juan Miramar,sjumr-courtyard-san-juan-miramar,Marriott-SJUMR
SJUPR,San Juan Marriott Resort & Stellaris Casino,sjupr-san-juan-marriott-resort-&-stellaris-casino,Marriott-SJUPR
SJUBR,La Concha Renaissance San Juan Resort,sjubr-la-concha-renaissance-san-juan-resort,Marriott-SJUBR
SJUAL,Aloft San Juan,sjual-aloft-san-juan,Marriott-SJUAL
SJUOL,Sheraton Old San Juan Hotel,sjuol-sheraton-old-san-juan-hotel,Marriott-SJUOL
SJUSI,Sheraton Puerto Rico Resort & Casino,sjusi-sheraton-puerto-rico-resort-&-casino,Marriott-SJUSI
STTWJ,The Westin St. John Resort Villas,sttwj-the-westin-st.-john-resort-villas,Marriott-STTWJ
STTAK,"Buoy Haus Beach Resort St. Thomas, Autograph Collection","sttak-buoy-haus-beach-resort-st.-thomas,-autograph-collection",Marriott-STTAK
STTWI,The Westin St. Thomas Beach Resort & Spa,sttwi-the-westin-st.-thomas-beach-resort-&-spa,Marriott-STTWI
STXBR,"Carambola Beach Resort St. Croix, US Virgin Islands","stxbr-carambola-beach-resort-st.-croix,-us-virgin-islands",Marriott-STXBR
STTUV,Marriott's Frenchman's Cove,sttuv-marriott's-frenchman's-cove,Marriott-STTUV
STTRZ,"The Ritz-Carlton, St. Thomas","sttrz-the-ritz-carlton,-st.-thomas",Marriott-STTRZ
UVFHI,"Hideaway at Royalton Saint Lucia, An Autograph Collection All-Inclusive Resort - Adults Only","uvfhi-hideaway-at-royalton-saint-lucia,-an-autograph-collection-all-inclusive-resort---adults-only",Marriott-UVFHI
UVFRO,"Royalton Saint Lucia, An Autograph Collection All-Inclusive Resort","uvfro-royalton-saint-lucia,-an-autograph-collection-all-inclusive-resort",Marriott-UVFRO
POSAK,"The BRIX, Autograph Collection","posak-the-brix,-autograph-collection",Marriott-POSAK
POSCY,Courtyard Port of Spain,poscy-courtyard-port-of-spain,Marriott-POSCY
PLSRR,"The Ritz-Carlton Residences, Turks & Caicos","plsrr-the-ritz-carlton-residences,-turks-&-caicos",Marriott-PLSRR
PLSRT,"The Ritz-Carlton, Turks & Caicos","plsrt-the-ritz-carlton,-turks-&-caicos",Marriott-PLSRT
ANURO,"Royalton Antigua, An Autograph Collection All-Inclusive Resort","anuro-royalton-antigua,-an-autograph-collection-all-inclusive-resort",Marriott-ANURO
BONCY,Courtyard Bonaire Dive Resort,boncy-courtyard-bonaire-dive-resort,Marriott-BONCY
PAPMC,Marriott Port-au-Prince Hotel,papmc-marriott-port-au-prince-hotel,Marriott-PAPMC
EISAK,"Scrub Island Resort, Spa & Marina, Autograph Collection","eisak-scrub-island-resort,-spa-&-marina,-autograph-collection",Marriott-EISAK
SPRAK,"Alaia Belize, Autograph Collection","sprak-alaia-belize,-autograph-collection",Marriott-SPRAK
SJOAP,Courtyard San Jose Airport Alajuela,sjoap-courtyard-san-jose-airport-alajuela,Marriott-SJOAP
SJOFA,Fairfield by Marriott San Jose Airport Alajuela,sjofa-fairfield-by-marriott-san-jose-airport-alajuela,Marriott-SJOFA
SJOAA,AC Hotel San Jose Airport Belen,sjoaa-ac-hotel-san-jose-airport-belen,Marriott-SJOAA
SJOAR,AC Hotel San Jose Escazu,sjoar-ac-hotel-san-jose-escazu,Marriott-SJOAR
LIREL,"El Mangroove, Autograph Collection","lirel-el-mangroove,-autograph-collection",Marriott-LIREL
LIRPH,"Planet Hollywood Costa Rica, An Autograph Collection All-Inclusive Resort","lirph-planet-hollywood-costa-rica,-an-autograph-collection-all-inclusive-resort",Marriott-LIRPH
LIRAK,"Punta Islita, Autograph Collection","lirak-punta-islita,-autograph-collection",Marriott-LIRAK
SJOJW,JW Marriott Guanacaste Resort & Spa,sjojw-jw-marriott-guanacaste-resort-&-spa,Marriott-SJOJW
LIRWH,W Costa Rica - Reserva Conchal,lirwh-w-costa-rica---reserva-conchal,Marriott-LIRWH
LIRWI,"The Westin Reserva Conchal, an All-Inclusive Golf Resort & Spa","lirwi-the-westin-reserva-conchal,-an-all-inclusive-golf-resort-&-spa",Marriott-LIRWI
SJOCR,Costa Rica Marriott Hotel Hacienda Belen,sjocr-costa-rica-marriott-hotel-hacienda-belen,Marriott-SJOCR
SJOLS,Los Suenos Marriott Ocean & Golf Resort,sjols-los-suenos-marriott-ocean-&-golf-resort,Marriott-SJOLS
SJOMV,Marriott Vacation Club at Los Sueños,sjomv-marriott-vacation-club-at-los-sueños,Marriott-SJOMV
SJOCY,Courtyard San Jose Escazu,sjocy-courtyard-san-jose-escazu,Marriott-SJOCY
SJORI,Residence Inn San Jose Escazu,sjori-residence-inn-san-jose-escazu,Marriott-SJORI
SJOAL,"Aloft San Jose Hotel, Costa Rica","sjoal-aloft-san-jose-hotel,-costa-rica",Marriott-SJOAL
SJOSI,"Sheraton San Jose Hotel, Costa Rica","sjosi-sheraton-san-jose-hotel,-costa-rica",Marriott-SJOSI
SALCY,Courtyard San Salvador,salcy-courtyard-san-salvador,Marriott-SALCY
SALFI,Fairfield by Marriott San Salvador,salfi-fairfield-by-marriott-san-salvador,Marriott-SALFI
SALSI,Sheraton Presidente San Salvador Hotel,salsi-sheraton-presidente-san-salvador-hotel,Marriott-SALSI
GUAAR,AC Hotel Guatemala City,guaar-ac-hotel-guatemala-city,Marriott-GUAAR
GUACY,Courtyard Guatemala City,guacy-courtyard-guatemala-city,Marriott-GUACY
GUAWI,"The Westin Camino Real, Guatemala","guawi-the-westin-camino-real,-guatemala",Marriott-GUAWI
SAPAL,Aloft San Pedro Sula,sapal-aloft-san-pedro-sula,Marriott-SAPAL
PTYAR,AC Hotel Panama City,ptyar-ac-hotel-panama-city,Marriott-PTYAR
PTYAK,"Sortis Hotel, Spa & Casino, Autograph Collection","ptyak-sortis-hotel,-spa-&-casino,-autograph-collection",Marriott-PTYAK
PTYMM,Courtyard Panama Metromall,ptymm-courtyard-panama-metromall,Marriott-PTYMM
PTYCY,Courtyard Panama Multiplaza Mall,ptycy-courtyard-panama-multiplaza-mall,Marriott-PTYCY
PTYMJ,JW Marriott Panama,ptymj-jw-marriott-panama,Marriott-PTYMJ
PTYER,"Marriott Executive Apartments Panama City, Finisterre","ptyer-marriott-executive-apartments-panama-city,-finisterre",Marriott-PTYER
PTYMC,Marriott Panama Hotel,ptymc-marriott-panama-hotel,Marriott-PTYMC
PTYRI,Residence Inn Panama City,ptyri-residence-inn-panama-city,Marriott-PTYRI
PTYAL,Aloft Panama,ptyal-aloft-panama,Marriott-PTYAL
PTYMD,Le Méridien Panama,ptymd-le-méridien-panama,Marriott-PTYMD
PTYLC,"The Santa Maria, a Luxury Collection Hotel & Golf Resort, Panama City","ptylc-the-santa-maria,-a-luxury-collection-hotel-&-golf-resort,-panama-city",Marriott-PTYLC
PTYSI,Sheraton Grand Panama,ptysi-sheraton-grand-panama,Marriott-PTYSI
PTYWH,W Panama,ptywh-w-panama,Marriott-PTYWH
PTYWI,The Westin Panama,ptywi-the-westin-panama,Marriott-PTYWI
PTYBW,The Westin Playa Bonita Panama,ptybw-the-westin-playa-bonita-panama,Marriott-PTYBW
PTYKP,"The Buenaventura Golf & Beach Resort Panama, Autograph Collection","ptykp-the-buenaventura-golf-&-beach-resort-panama,-autograph-collection",Marriott-PTYKP
SZGBG,"The Cōmodo, a Member of Design Hotels™","szgbg-the-cōmodo,-a-member-of-design-hotels™",Marriott-SZGBG
ACHFP,Four Points by Sheraton Panoramahaus Dornbirn,achfp-four-points-by-sheraton-panoramahaus-dornbirn,Marriott-ACHFP
INNAC,AC Hotel Innsbruck,innac-ac-hotel-innsbruck,Marriott-INNAC
LNZCY,Courtyard Linz,lnzcy-courtyard-linz,Marriott-LNZCY
SZGLC,"Hotel Goldener Hirsch, a Luxury Collection Hotel, Salzburg","szglc-hotel-goldener-hirsch,-a-luxury-collection-hotel,-salzburg",Marriott-SZGLC
SZGSI,Sheraton Grand Salzburg,szgsi-sheraton-grand-salzburg,Marriott-SZGSI
SZGTX,"Mayburg Salzburg, a Tribute Portfolio Hotel","szgtx-mayburg-salzburg,-a-tribute-portfolio-hotel",Marriott-SZGTX
VIEFG,Courtyard Vienna Prater/Messe,viefg-courtyard-vienna-prater/messe,Marriott-VIEFG
VIEAT,Vienna Marriott Hotel,vieat-vienna-marriott-hotel,Marriott-VIEAT
VIEOX,Moxy Vienna Airport,vieox-moxy-vienna-airport,Marriott-VIEOX
VIEOE,Moxy Vienna City East,vieoe-moxy-vienna-city-east,Marriott-VIEOE
VIESE,Imperial Riding School Renaissance Vienna Hotel,viese-imperial-riding-school-renaissance-vienna-hotel,Marriott-VIESE
VIEHW,Renaissance Wien Hotel,viehw-renaissance-wien-hotel,Marriott-VIEHW
VIERI,Residence Inn Vienna City East,vieri-residence-inn-vienna-city-east,Marriott-VIERI
VIERZ,"The Ritz-Carlton, Vienna","vierz-the-ritz-carlton,-vienna",Marriott-VIERZ
VIEMD,Le Méridien Vienna,viemd-le-méridien-vienna,Marriott-VIEMD
VIELC,"Hotel Bristol, a Luxury Collection Hotel, Vienna","vielc-hotel-bristol,-a-luxury-collection-hotel,-vienna",Marriott-VIELC
VIEIL,"Hotel Imperial, a Luxury Collection Hotel, Vienna","vieil-hotel-imperial,-a-luxury-collection-hotel,-vienna",Marriott-VIEIL
MRSBR,Renaissance Aix-en-Provence Hotel,mrsbr-renaissance-aix-en-provence-hotel,Marriott-MRSBR
BVAOX,Moxy Amiens,bvaox-moxy-amiens,Marriott-BVAOX
PARAC,Courtyard Paris Arcueil,parac-courtyard-paris-arcueil,Marriott-PARAC
PARDP,Marriott's Village d'ile-de-France,pardp-marriott's-village-d'ile-de-france,Marriott-PARDP
NCEOA,Moxy Sophia Antipolis,nceoa-moxy-sophia-antipolis,Marriott-NCEOA
TLSTB,Residence Inn Toulouse-Blagnac Airport,tlstb-residence-inn-toulouse-blagnac-airport,Marriott-TLSTB
BODOX,Moxy Bordeaux,bodox-moxy-bordeaux,Marriott-BODOX
BODBR,Renaissance Bordeaux Hotel,bodbr-renaissance-bordeaux-hotel,Marriott-BODBR
PARBT,"Le Parchamp, Paris Boulogne, a Tribute Portfolio Hotel","parbt-le-parchamp,-paris-boulogne,-a-tribute-portfolio-hotel",Marriott-PARBT
NCEJW,JW Marriott Cannes,ncejw-jw-marriott-cannes,Marriott-NCEJW
NCEDF,"Five Seas Hotel Cannes, a Member of Design Hotels™","ncedf-five-seas-hotel-cannes,-a-member-of-design-hotels™",Marriott-NCEDF
MCMCD,Riviera Marriott Hotel La Porte de Monaco,mcmcd-riviera-marriott-hotel-la-porte-de-monaco,Marriott-MCMCD
PARCF,Courtyard Paris La Defense West - Colombes,parcf-courtyard-paris-la-defense-west---colombes,Marriott-PARCF
LYSOX,Moxy Lyon Airport,lysox-moxy-lyon-airport,Marriott-LYSOX
PARCC,Courtyard Paris Creteil,parcc-courtyard-paris-creteil,Marriott-PARCC
LYSDA,Aloft Dijon,lysda-aloft-dijon,Marriott-LYSDA
DIJDS,"Vertigo Hotel, Dijon, a Member of Design Hotels™","dijds-vertigo-hotel,-dijon,-a-member-of-design-hotels™",Marriott-DIJDS
PARAL,AC Hotel Paris Le Bourget Airport,paral-ac-hotel-paris-le-bourget-airport,Marriott-PARAL
PARCV,Courtyard Paris Porte de Versailles,parcv-courtyard-paris-porte-de-versailles,Marriott-PARCV
JLPAR,AC Hotel Ambassadeur Antibes- Juan les Pins,jlpar-ac-hotel-ambassadeur-antibes--juan-les-pins,Marriott-JLPAR
MRSOX,Moxy La Ciotat,mrsox-moxy-la-ciotat,Marriott-MRSOX
PARXA,Courtyard Paris Roissy Charles de Gaulle Airport Hotel,parxa-courtyard-paris-roissy-charles-de-gaulle-airport-hotel,Marriott-PARXA
LILAK,"L'Hermitage Gantois, Autograph Collection","lilak-l'hermitage-gantois,-autograph-collection",Marriott-LILAK
LILOX,Moxy Lille City,lilox-moxy-lille-city,Marriott-LILOX
LYSMC,Lyon Marriott Hotel Cité Internationale,lysmc-lyon-marriott-hotel-cité-internationale,Marriott-LYSMC
MRSAR,AC Hotel Marseille Prado Velodrome,mrsar-ac-hotel-marseille-prado-velodrome,Marriott-MRSAR
PAROL,Moxy Paris Val d’Europe,parol-moxy-paris-val-d’europe,Marriott-PAROL
MPLCY,Courtyard Montpellier,mplcy-courtyard-montpellier,Marriott-MPLCY
BODSI,Sheraton Bordeaux Airport,bodsi-sheraton-bordeaux-airport,Marriott-BODSI
NCEAC,AC Hotel Nice,nceac-ac-hotel-nice,Marriott-NCEAC
NCEMD,Le Méridien Nice,ncemd-le-méridien-nice,Marriott-NCEMD
NCESI,Sheraton Nice Airport,ncesi-sheraton-nice-airport,Marriott-NCESI
PARAR,AC Hotel Paris Porte Maillot,parar-ac-hotel-paris-porte-maillot,Marriott-PARAR
PARGL,Courtyard Paris Gare de Lyon,pargl-courtyard-paris-gare-de-lyon,Marriott-PARGL
PARDT,Paris Marriott Champs Elysees Hotel,pardt-paris-marriott-champs-elysees-hotel,Marriott-PARDT
PAROA,Paris Marriott Opera Ambassador Hotel,paroa-paris-marriott-opera-ambassador-hotel,Marriott-PAROA
PARST,Paris Marriott Rive Gauche Hotel & Conference Center,parst-paris-marriott-rive-gauche-hotel-&-conference-center,Marriott-PARST
PAROB,Moxy Paris Bastille,parob-moxy-paris-bastille,Marriott-PAROB
PARWG,Renaissance Paris Arc de Triomphe Hotel,parwg-renaissance-paris-arc-de-triomphe-hotel,Marriott-PARWG
PARSP,Renaissance Paris Nobel Tour Eiffel Hotel,parsp-renaissance-paris-nobel-tour-eiffel-hotel,Marriott-PARSP
PARPR,Renaissance Paris Republique Hotel,parpr-renaissance-paris-republique-hotel,Marriott-PARPR
PARVD,Renaissance Paris Vendome Hotel,parvd-renaissance-paris-vendome-hotel,Marriott-PARVD
PARRN,Residence Inn Paris Didot Montparnasse,parrn-residence-inn-paris-didot-montparnasse,Marriott-PARRN
PARBG,Bvlgari Hotel Paris,parbg-bvlgari-hotel-paris,Marriott-PARBG
PARDS,"La Maison Champs Elysées, Paris, a Member of Design Hotels™","pards-la-maison-champs-elysées,-paris,-a-member-of-design-hotels™",Marriott-PARDS
PARLR,"Le Roch Hotel and Spa, Paris, a Member of Design Hotels™","parlr-le-roch-hotel-and-spa,-paris,-a-member-of-design-hotels™",Marriott-PARLR
PARMD,Le Méridien Paris Arc De Triomphe,parmd-le-méridien-paris-arc-de-triomphe,Marriott-PARMD
PARBE,"Hôtel de Berri Champs-Élysées, a Luxury Collection Hotel, Paris","parbe-hôtel-de-berri-champs-élysées,-a-luxury-collection-hotel,-paris",Marriott-PARBE
PARLC,"Prince de Galles, a Luxury Collection Hotel, Paris","parlc-prince-de-galles,-a-luxury-collection-hotel,-paris",Marriott-PARLC
PARTX,"Le Dokhan's, Paris Arc de Triomphe, a Tribute Portfolio Hotel","partx-le-dokhan's,-paris-arc-de-triomphe,-a-tribute-portfolio-hotel",Marriott-PARTX
PARXT,"Le Metropolitan, Paris Tour Eiffel, a Tribute Portfolio Hotel","parxt-le-metropolitan,-paris-tour-eiffel,-a-tribute-portfolio-hotel",Marriott-PARXT
PARVW,The Westin Paris - Vendôme,parvw-the-westin-paris---vendôme,Marriott-PARVW
PARLD,Renaissance Paris La Defense Hotel,parld-renaissance-paris-la-defense-hotel,Marriott-PARLD
RHEAK,"La Caserne Chanzy Hotel & Spa, Autograph Collection","rheak-la-caserne-chanzy-hotel-&-spa,-autograph-collection",Marriott-RHEAK
PARMC,Paris Marriott Charles de Gaulle Airport Hotel,parmc-paris-marriott-charles-de-gaulle-airport-hotel,Marriott-PARMC
PARCA,Courtyard Paris Charles de Gaulle Central Airport,parca-courtyard-paris-charles-de-gaulle-central-airport,Marriott-PARCA
PAROX,Moxy Paris Charles de Gaulle Airport,parox-moxy-paris-charles-de-gaulle-airport,Marriott-PAROX
PARRI,Residence Inn Paris Charles de Gaulle Central Airport,parri-residence-inn-paris-charles-de-gaulle-central-airport,Marriott-PARRI
UROAK,"Hotel de Bourgtheroulde, Autograph Collection","uroak-hotel-de-bourgtheroulde,-autograph-collection",Marriott-UROAK
PARSC,Renaissance Paris Hippodrome de St. Cloud Hotel,parsc-renaissance-paris-hippodrome-de-st.-cloud-hotel,Marriott-PARSC
PARSD,Courtyard Paris Saint Denis,parsd-courtyard-paris-saint-denis,Marriott-PARSD
GVASJ,AC Hotel Saint-Julien-en-Genevois,gvasj-ac-hotel-saint-julien-en-genevois,Marriott-GVASJ
AVNDE,"Hôtel de Tourrel, Saint Rémy de Provence, a Member of Design Hotels™","avnde-hôtel-de-tourrel,-saint-rémy-de-provence,-a-member-of-design-hotels™",Marriott-AVNDE
SXBAR,AC Hotel Strasbourg,sxbar-ac-hotel-strasbourg,Marriott-SXBAR
SXBAK,"Maison Rouge Strasbourg Hotel & Spa, Autograph Collection","sxbak-maison-rouge-strasbourg-hotel-&-spa,-autograph-collection",Marriott-SXBAK
SXBRI,Residence Inn Strasbourg,sxbri-residence-inn-strasbourg,Marriott-SXBRI
SXBAL,Aloft Strasbourg City Centre,sxbal-aloft-strasbourg-city-centre,Marriott-SXBAL
TLSCY,Courtyard Toulouse Airport,tlscy-courtyard-toulouse-airport,Marriott-TLSCY
PARSI,Sheraton Paris Charles de Gaulle Airport Hotel,parsi-sheraton-paris-charles-de-gaulle-airport-hotel,Marriott-PARSI
MUCOM,Moxy Munich Messe,mucom-moxy-munich-messe,Marriott-MUCOM
FKBAK,"Roomers Baden-Baden, Autograph Collection","fkbak-roomers-baden-baden,-autograph-collection",Marriott-FKBAK
LEJMY,Courtyard Magdeburg,lejmy-courtyard-magdeburg,Marriott-LEJMY
BERAC,AC Hotel Berlin Humboldthain Park,berac-ac-hotel-berlin-humboldthain-park,Marriott-BERAC
BERAK,"Roomers Berlin Steinplatz, Autograph Collection","berak-roomers-berlin-steinplatz,-autograph-collection",Marriott-BERAK
BERAG,"Hotel Luc, Autograph Collection","berag-hotel-luc,-autograph-collection",Marriott-BERAG
BERMT,Courtyard Berlin City Center,bermt-courtyard-berlin-city-center,Marriott-BERMT
BERJW,JW Marriott Hotel Berlin,berjw-jw-marriott-hotel-berlin,Marriott-BERJW
BERMC,Berlin Marriott Hotel,bermc-berlin-marriott-hotel,Marriott-BERMC
BEROM,Moxy Berlin Humboldthain Park,berom-moxy-berlin-humboldthain-park,Marriott-BEROM
BEROX,Moxy Berlin Ostbahnhof,berox-moxy-berlin-ostbahnhof,Marriott-BEROX
BERZT,"The Ritz-Carlton, Berlin","berzt-the-ritz-carlton,-berlin",Marriott-BERZT
BERDS,"Provocateur, Berlin, a Member of Design Hotels™","berds-provocateur,-berlin,-a-member-of-design-hotels™",Marriott-BERDS
BERSD,"Sir Savigny Hotel, Berlin, a Member of Design Hotels™","bersd-sir-savigny-hotel,-berlin,-a-member-of-design-hotels™",Marriott-BERSD
BERSI,Sheraton Berlin Grand Hotel Esplanade,bersi-sheraton-berlin-grand-hotel-esplanade,Marriott-BERSI
BERWI,The Westin Grand Berlin,berwi-the-westin-grand-berlin,Marriott-BERWI
DTMBO,Moxy Bochum,dtmbo-moxy-bochum,Marriott-DTMBO
CGNBO,Bonn Marriott Hotel,cgnbo-bonn-marriott-hotel,Marriott-CGNBO
BRECY,Courtyard Bremen,brecy-courtyard-bremen,Marriott-BRECY
BREOX,Moxy Bremen,breox-moxy-bremen,Marriott-BREOX
CGNCY,Courtyard Cologne,cgncy-courtyard-cologne,Marriott-CGNCY
CGNMC,Cologne Marriott Hotel,cgnmc-cologne-marriott-hotel,Marriott-CGNMC
CGNOA,Moxy Cologne Bonn Airport,cgnoa-moxy-cologne-bonn-airport,Marriott-CGNOA
CGNOM,Moxy Cologne Muelheim,cgnom-moxy-cologne-muelheim,Marriott-CGNOM
FRADO,Moxy Darmstadt,frado-moxy-darmstadt,Marriott-FRADO
DTMOD,Moxy Dortmund City,dtmod-moxy-dortmund-city,Marriott-DTMOD
DTMRI,Residence Inn Dortmund City,dtmri-residence-inn-dortmund-city,Marriott-DTMRI
DRSAK,"Gewandhaus Dresden, Autograph Collection","drsak-gewandhaus-dresden,-autograph-collection",Marriott-DRSAK
DRSCY,Courtyard Dresden,drscy-courtyard-dresden,Marriott-DRSCY
DRSOX,Moxy Dresden Neustadt,drsox-moxy-dresden-neustadt,Marriott-DRSOX
DUSHF,Courtyard Duesseldorf Hafen,dushf-courtyard-duesseldorf-hafen,Marriott-DUSHF
DUSCY,Courtyard Duesseldorf Seestern,duscy-courtyard-duesseldorf-seestern,Marriott-DUSCY
DUSCC,Moxy Duesseldorf City,duscc-moxy-duesseldorf-city,Marriott-DUSCC
DUSOD,Moxy Duesseldorf South,dusod-moxy-duesseldorf-south,Marriott-DUSOD
DUSSO,Sheraton Duesseldorf Airport Hotel,dusso-sheraton-duesseldorf-airport-hotel,Marriott-DUSSO
FRAOE,Moxy Frankfurt Eschborn,fraoe-moxy-frankfurt-eschborn,Marriott-FRAOE
DUSOX,Moxy Essen City,dusox-moxy-essen-city,Marriott-DUSOX
DUSRI,Residence Inn Essen City,dusri-residence-inn-essen-city,Marriott-DUSRI
DUSSE,Sheraton Essen Hotel,dusse-sheraton-essen-hotel,Marriott-DUSSE
FRAJW,JW Marriott Hotel Frankfurt,frajw-jw-marriott-hotel-frankfurt,Marriott-FRAJW
FRADT,Frankfurt Marriott Hotel,fradt-frankfurt-marriott-hotel,Marriott-FRADT
FRAOX,Moxy Frankfurt Airport,fraox-moxy-frankfurt-airport,Marriott-FRAOX
FRAOR,Moxy Frankfurt City Center,fraor-moxy-frankfurt-city-center,Marriott-FRAOR
FRADR,"Roomers Frankfurt The Legend, a Member of Design Hotels™","fradr-roomers-frankfurt-the-legend,-a-member-of-design-hotels™",Marriott-FRADR
FRATP,"The Pure, a Member of Design Hotels™","fratp-the-pure,-a-member-of-design-hotels™",Marriott-FRATP
FRAMD,Le Méridien Frankfurt,framd-le-méridien-frankfurt,Marriott-FRAMD
FRATX,"Gekko House, Frankfurt, a Tribute Portfolio Hotel","fratx-gekko-house,-frankfurt,-a-tribute-portfolio-hotel",Marriott-FRATX
FRAWI,The Westin Grand Frankfurt,frawi-the-westin-grand-frankfurt,Marriott-FRAWI
FRAAP,Frankfurt Airport Marriott Hotel,fraap-frankfurt-airport-marriott-hotel,Marriott-FRAAP
FRAOH,Moxy Frankfurt East,fraoh-moxy-frankfurt-east,Marriott-FRAOH
FRARI,Residence Inn Frankfurt City Center,frari-residence-inn-frankfurt-city-center,Marriott-FRARI
FRAAS,Sheraton Frankfurt Airport Hotel and Conference Center,fraas-sheraton-frankfurt-airport-hotel-and-conference-center,Marriott-FRAAS
FRAIO,Sheraton Offenbach Hotel,fraio-sheraton-offenbach-hotel,Marriott-FRAIO
BSLFR,Courtyard Freiburg,bslfr-courtyard-freiburg,Marriott-BSLFR
MUCFR,Munich Airport Marriott Hotel,mucfr-munich-airport-marriott-hotel,Marriott-MUCFR
MUCCG,Courtyard Munich Garching,muccg-courtyard-munich-garching,Marriott-MUCCG
MUCMS,Courtyard Oberpfaffenhofen Munich South,mucms-courtyard-oberpfaffenhofen-munich-south,Marriott-MUCMS
HAJGN,"FREIgeist Göttingen Nordstadt, a Member of Design Hotels™","hajgn-freigeist-göttingen-nordstadt,-a-member-of-design-hotels™",Marriott-HAJGN
HAMAK,"Hotel Atlantic Hamburg, Autograph Collection","hamak-hotel-atlantic-hamburg,-autograph-collection",Marriott-HAMAK
HAMCY,Courtyard Hamburg Airport,hamcy-courtyard-hamburg-airport,Marriott-HAMCY
HAMHC,Courtyard Hamburg City,hamhc-courtyard-hamburg-city,Marriott-HAMHC
HAMDT,Hamburg Marriott Hotel,hamdt-hamburg-marriott-hotel,Marriott-HAMDT
HAMOA,Moxy Hamburg Altona,hamoa-moxy-hamburg-altona,Marriott-HAMOA
HAMHX,Moxy Hamburg City,hamhx-moxy-hamburg-city,Marriott-HAMHX
HAMRN,Renaissance Hamburg Hotel,hamrn-renaissance-hamburg-hotel,Marriott-HAMRN
HAMRA,Residence Inn Hamburg Altona,hamra-residence-inn-hamburg-altona,Marriott-HAMRA
HAMND,"Sir Nikolai Hotel, Hamburg, a Member of Design Hotels™","hamnd-sir-nikolai-hotel,-hamburg,-a-member-of-design-hotels™",Marriott-HAMND
HAMMD,Le Méridien Hamburg,hammd-le-méridien-hamburg,Marriott-HAMMD
